id,alias,name,image_url,url,review_count,categories,rating,transactions,phone,latitude,longitude,address,location_searched,lat,price,census_tract
FAe40I-X4ZmXTAekXfTmmQ,el-paraiso-cafe-san-francisco,El Paraiso Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/frgLGJbyaj0S0IkmHdl_8w/o.jpg,https://www.yelp.com/biz/el-paraiso-cafe-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,41,"sandwiches,latin,",4,NA,14158242535,37.75114,-122.41306,"1198 Treat Ave,San Francisco, CA 94110",94110,37.75114,Low,Census Tract 229.01
LxwEIqPbyYlceMVOomUd6g,the-napper-tandy-san-francisco,The Napper Tandy,https://s3-media2.fl.yelpcdn.com/bphoto/FtboHy233WkRhv2_kjsYXQ/o.jpg,https://www.yelp.com/biz/the-napper-tandy-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,323,"pubs,irish,",4,"delivery,pickup",14155507510,37.752471,-122.416591,"3200 24th St,San Francisco, CA 94110",94110,37.752471,Med,Census Tract 209
9wUeqMzExFEG_yWfyDwMBQ,chicos-grill-san-francisco,Chico's Grill,https://s3-media4.fl.yelpcdn.com/bphoto/fR5ZoXW-JM-6or067oXucg/o.jpg,https://www.yelp.com/biz/chicos-grill-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,110,"mexican,breakfast_brunch,",4,"delivery,pickup",14159700375,37.7363789,-122.4242484,"3771 Mission St,San Francisco, CA 94110",94110,37.7363789,Med,Census Tract 254.01
2QGpLQwpzcPK99JfS5G4cQ,kingza-san-francisco-2,Kingza,https://s3-media3.fl.yelpcdn.com/bphoto/a5JsJ29ST0Q6XRznZsvr7w/o.jpg,https://www.yelp.com/biz/kingza-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,168,"sushi,japanese,",4,"delivery,restaurant_reservation,pickup",14152820400,37.75494,-122.42292,"1009 Guerrero St,San Francisco, CA 94110",94110,37.75494,High,Census Tract 210
rHhuvw1szUJlz6VoeRhASQ,little-baobab-san-francisco-5,Little Baobab,https://s3-media4.fl.yelpcdn.com/bphoto/JpjF_fs_RpHsoLHqjQAJOA/o.jpg,https://www.yelp.com/biz/little-baobab-san-francisco-5?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,554,"senegalese,pubs,djs,",4,"delivery,pickup",14156433558,37.76038,-122.41898,"3386 19th Street,San Francisco, CA 94110",94110,37.76038,Med,Census Tract 208
g4vf4bYFhvSmkWZn3DMt-g,alices-restaurant-san-francisco,Alice's Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/a54Bu4b4QgO1zlZ_vJscOg/o.jpg,https://www.yelp.com/biz/alices-restaurant-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,271,"chinese,",3.5,NA,14152828999,37.743741,-122.428833,"1599 Sanchez St,San Francisco, CA 94131",94110,37.743741,Med,Census Tract 215
PpJP04qfX_UxhFCwt0lwzA,martha-and-bros-coffee-company-san-francisco-7,Martha & Bros Coffee Company,https://s3-media1.fl.yelpcdn.com/bphoto/iAqLmKKdRC8BD7MFSPr14w/o.jpg,https://www.yelp.com/biz/martha-and-bros-coffee-company-san-francisco-7?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,210,"coffee,sandwiches,coffeeroasteries,",4,pickup,14156481166,37.745998,-122.426645,"1551 Church St,San Francisco, CA 94131",94110,37.745998,Low,Census Tract 215
T1hCUtLgLORC0jyANfRkNg,tacos-el-primo-san-francisco-2,Tacos El Primo,https://s3-media1.fl.yelpcdn.com/bphoto/mjA_wYGhC6BdYNQ2mOPt2A/o.jpg,https://www.yelp.com/biz/tacos-el-primo-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,48,"mexican,foodtrucks,",4.5,NA,14158464975,37.72578941,-122.389801,"1500 Yosemite Ave,San Francisco, CA 94124",94110,37.72578941,Low,Census Tract 234
ofFgj0sd8iDQunY00hhDVQ,garden-creamery-san-francisco-2,Garden Creamery,https://s3-media3.fl.yelpcdn.com/bphoto/DvPedVgB6DVDbbcy2J7BKw/o.jpg,https://www.yelp.com/biz/garden-creamery-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,140,"icecream,foodtrucks,catering,",4.5,NA,18082246626,37.74970245,-122.4154053,"San Francisco, CA 94110",94110,37.74970245,Low,Census Tract 229.01
ISm0E_aa5wb7xL7CHhTl5g,golden-eagle-deli-and-grill-san-francisco-3,Golden Eagle Deli and Grill,https://s3-media2.fl.yelpcdn.com/bphoto/vGWAf0ZP4cvm2523bjstuQ/o.jpg,https://www.yelp.com/biz/golden-eagle-deli-and-grill-san-francisco-3?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,27,"delis,",4.5,NA,14158222110,37.73764801,-122.389389,"4401 3rd St,San Francisco, CA 94124",94110,37.73764801,Low,Census Tract 612
pZG78wgSEeMD4gWZ85Fs0w,the-liberties-san-francisco,The Liberties,https://s3-media3.fl.yelpcdn.com/bphoto/B0aid3nKjmkPWo9JAV9WCg/o.jpg,https://www.yelp.com/biz/the-liberties-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,321,"pubs,comfortfood,",3.5,"delivery,pickup",14152826789,37.75527,-122.42353,"998 Guerrero St,San Francisco, CA 94110",94110,37.75527,Med,Census Tract 207
29lhGyTOtiWGkLCWDJZZFg,cha-ya-san-francisco-5,Cha-Ya,https://s3-media3.fl.yelpcdn.com/bphoto/j1JugPqY3k86QnG8JC1odw/o.jpg,https://www.yelp.com/biz/cha-ya-san-francisco-5?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1163,"japanese,vegetarian,vegan,",4,NA,14152527825,37.760753,-122.421787,"762 Valencia St,San Francisco, CA 94110",94110,37.760753,Med,Census Tract 207
LqGgt7C-LmkT7XPBHu7Wqw,mmm-butter-san-francisco,"Mmm, Butter!",https://s3-media1.fl.yelpcdn.com/bphoto/Dp5qC6k85aJPX9dgTBQ_Bg/o.jpg,https://www.yelp.com/biz/mmm-butter-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,3,"foodstands,gourmet,",5,NA,NA,37.74970245,-122.4154053,"San Francisco, CA 94110",94110,37.74970245,Med,Census Tract 229.01
8-TN3rSdkuMJEQ7acgiCjg,golden-sai-gon-san-francisco,Golden Sai Gon,https://s3-media2.fl.yelpcdn.com/bphoto/C5y5C84jhOBRFkfxgRuzfA/o.jpg,https://www.yelp.com/biz/golden-sai-gon-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,77,"vietnamese,",3.5,"delivery,pickup",14155081918,37.73181776,-122.4055052,"2428 San Bruno Ave,San Francisco, CA 94134",94110,37.73181776,Low,Census Tract 257.02
OM8v0GDGzdIhcJODUDCv2Q,tio-chilos-grill-san-francisco,Tio Chilo's Grill,https://s3-media3.fl.yelpcdn.com/bphoto/i4enSBJiAL49xTItUCpvPA/o.jpg,https://www.yelp.com/biz/tio-chilos-grill-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,56,"mexican,",4.5,NA,14152851382,37.75298691,-122.4097672,"2872 24th St,San Francisco, CA 94110",94110,37.75298691,Low,Census Tract 229.02
vVuPM8g9SA9m-iIOM_93dA,jim-georgies-donuts-san-francisco,Jim Georgie's Donuts,https://s3-media3.fl.yelpcdn.com/bphoto/jXn6xKe809o9aZAxRVIdCw/o.jpg,https://www.yelp.com/biz/jim-georgies-donuts-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,142,"donuts,tradamerican,",4,NA,14154683413,37.73082,-122.40509,"2462 San Bruno Ave,San Francisco, CA 94134",94110,37.73082,Low,Census Tract 257.02
yYhMl5jjJRU92BhAGZACfw,dosa-on-valencia-san-francisco,DOSA on Valencia,https://s3-media2.fl.yelpcdn.com/bphoto/Vgfy-Axz6ud1zgBs7a9QYg/o.jpg,https://www.yelp.com/biz/dosa-on-valencia-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,2302,"indpak,",4,"delivery,pickup,restaurant_reservation",14156423672,37.75709219,-122.4210593,"995 Valencia St,San Francisco, CA 94110",94110,37.75709219,Med,Census Tract 208
0lFMhtTPRk0BR8Q7H33Q2Q,taqueria-el-buen-sabor-no-2-san-francisco,Taqueria El Buen Sabor no.2,https://s3-media3.fl.yelpcdn.com/bphoto/gtg_dIT7x0CJATI3lBjwmA/o.jpg,https://www.yelp.com/biz/taqueria-el-buen-sabor-no-2-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,27,"mexican,",4,NA,14155877721,37.71192849,-122.4054696,"98 Leland Ave,San Francisco, CA 94134",94110,37.71192849,Low,Census Tract 264.03
_W4Q8MR6DPd81LRQNBcB0g,dagwood-and-scoops-san-francisco,Dagwood & Scoops,https://s3-media1.fl.yelpcdn.com/bphoto/YHcmo8VEQ0N7pPZEus0EdA/o.jpg,https://www.yelp.com/biz/dagwood-and-scoops-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,134,"sandwiches,icecream,delis,",4,"delivery,pickup",14158143459,37.752975,-122.4071608,"2736 24th St,San Francisco, CA 94110",94110,37.752975,Low,Census Tract 229.03
Zx_VDLeaFdnMFkGyorDZtQ,st-francis-fountain-san-francisco,St. Francis Fountain,https://s3-media3.fl.yelpcdn.com/bphoto/Sfh4sY9HvaiYDRQfEiKxMg/o.jpg,https://www.yelp.com/biz/st-francis-fountain-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1161,"icecream,breakfast_brunch,sandwiches,",4,"delivery,pickup",14158264210,37.7527199,-122.40834,"2801 24th St,San Francisco, CA 94110",94110,37.7527199,Med,Census Tract 229.03
3MRyd2-Zx9smDLXWPAL3kw,sushi-hon-san-francisco,Sushi Hon,https://s3-media4.fl.yelpcdn.com/bphoto/HySScnwsoAfXfDqvWUtVow/o.jpg,https://www.yelp.com/biz/sushi-hon-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,308,"japanese,sushi,",4.5,restaurant_reservation,14155254527,37.75596727,-122.412432,"2598 Harrison St,San Francisco, CA 94110",94110,37.75596727,High,Census Tract 228.03
-8mvLH7dsKaIBCy76kOJgA,vasquez-coffee-company-san-francisco,Vasquez Coffee Company,https://s3-media2.fl.yelpcdn.com/bphoto/Dx-2ibJJSR1V9p4H8a5_uQ/o.jpg,https://www.yelp.com/biz/vasquez-coffee-company-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,24,"cafes,",4.5,NA,14158242925,37.74371,-122.38404,"50 Mendell St,Ste 1,San Francisco, CA 94124",94110,37.74371,Med,Census Tract 9809
wjqh--9GiLbCc5q-zeqLfw,world-of-noodle-pho-dong-huong-san-francisco,World of Noodle/Pho Dong Huong,https://s3-media4.fl.yelpcdn.com/bphoto/OAbdqeDtaE5N8aMVMCLCdg/o.jpg,https://www.yelp.com/biz/world-of-noodle-pho-dong-huong-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,215,"vietnamese,noodles,chinese,",3.5,"pickup,delivery",14154945048,37.73124,-122.45039,"667 Monterey Blvd,San Francisco, CA 94127",94110,37.73124,Med,Census Tract 311
N8UKBS_TejP5HUmtYhNslA,fresca-san-francisco-3,Fresca,https://s3-media4.fl.yelpcdn.com/bphoto/jXb_-Ce7cEKNOfGb-cdNtQ/o.jpg,https://www.yelp.com/biz/fresca-san-francisco-3?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,932,"peruvian,",3.5,restaurant_reservation,14156950549,37.7514156,-122.4307588,"3945 24th St,San Francisco, CA 94114",94110,37.7514156,Med,Census Tract 214
tHAMP_GolBd-Yv_gbOrXRQ,subs-san-francisco-5,Subs,https://s3-media1.fl.yelpcdn.com/bphoto/2rVsDmNsoVgdUIsKbmMn_w/o.jpg,https://www.yelp.com/biz/subs-san-francisco-5?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,269,"sandwiches,icecream,",4,"delivery,pickup",14156484256,37.75118358,-122.4342601,"1300 Castro St,San Francisco, CA 94114",94110,37.75118358,Low,Census Tract 213
8t1pi4I1pQTYsHmpY31vhQ,capp-st-papusas-san-francisco,Capp St Papusas,NA,https://www.yelp.com/biz/capp-st-papusas-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1,"salvadoran,",5,NA,NA,37.7523117,-122.4173431,"24th St & Capp,San Francisco, CA 94110",94110,37.7523117,Low,Census Tract 209
LrFXS0DjiC1A6qUGbG93dw,tacos-el-triunfo-san-francisco-2,Tacos El Triunfo,https://s3-media4.fl.yelpcdn.com/bphoto/vKIyEn_X-YbNv-qENWG21A/o.jpg,https://www.yelp.com/biz/tacos-el-triunfo-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,14,"foodtrucks,",4.5,NA,14153123766,37.74345066,-122.4049767,"280 Bayshore,San Francisco, CA 94124",94110,37.74345066,Low,Census Tract 9809
ZPVCTXm4olsIEk4rWwAIWQ,big-mouth-burgers-san-francisco,Big Mouth Burgers,https://s3-media2.fl.yelpcdn.com/bphoto/TM4boW1Dc3xKMBSxY2HU8A/o.jpg,https://www.yelp.com/biz/big-mouth-burgers-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,529,"burgers,",3.5,"delivery,pickup",14158214821,37.75225082,-122.4204514,"3392 24th St,San Francisco, CA 94110",94110,37.75225082,Low,Census Tract 209
OVx1jiJRVoZg3jDkPvehQg,thats-it-market-san-francisco,That's It Market,https://s3-media4.fl.yelpcdn.com/bphoto/RDfuKVaIjFCPds7TJuAZVQ/o.jpg,https://www.yelp.com/biz/thats-it-market-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,324,"beer_and_wine,sandwiches,",4,"pickup,delivery",14152859833,37.7539701,-122.4185548,"2699 Mission St,San Francisco, CA 94110",94110,37.7539701,Low,Census Tract 209
IXgziwhZ-ClzW6mGLuBpsw,vikings-giant-submarines-san-francisco-3,Viking's Giant Submarines,https://s3-media2.fl.yelpcdn.com/bphoto/W42RBrWI_H-8UBx4U4LzQw/o.jpg,https://www.yelp.com/biz/vikings-giant-submarines-san-francisco-3?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,146,"burgers,sandwiches,vietnamese,",4,NA,14155865333,37.73360613,-122.4341891,"2906 Diamond St,San Francisco, CA 94131",94110,37.73360613,Low,Census Tract 218
METk5cHv8bBJGxkOosw2fw,rins-thai-restaurant-san-francisco,Rin's Thai Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/7qxwYve2EGCFygkuDU4QZA/o.jpg,https://www.yelp.com/biz/rins-thai-restaurant-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,346,"thai,asianfusion,laotian,",4,"pickup,delivery",14158214776,37.75094715,-122.4386018,"4301 24th St,San Francisco, CA 94114",94110,37.75094715,Med,Census Tract 213
I_HROMlTfLb01M5R_qafyA,g-and-l-bakery-and-restaurant-san-francisco,G & L Bakery & Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/Zi0dH2Pt5-qPP68nStvWcA/o.jpg,https://www.yelp.com/biz/g-and-l-bakery-and-restaurant-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,51,"bakeries,chinese,",4,NA,14152396283,37.71266,-122.40711,"198 Leland Ave,San Francisco, CA 94134",94110,37.71266,Low,Census Tract 264.03
dgOM7j47ta8oAjQun6NC_w,happy-donuts-san-francisco-18,Happy Donuts,https://s3-media2.fl.yelpcdn.com/bphoto/5dyqlNlEytAq6UpKOw8mwg/o.jpg,https://www.yelp.com/biz/happy-donuts-san-francisco-18?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,239,"donuts,coffee,",4,NA,14152855890,37.751624,-122.427602,"3801 24th St,San Francisco, CA 94114",94110,37.751624,Low,Census Tract 214
_MRmIHmkZKuEw04rsNdkSQ,phat-thai-san-francisco-2,Phat Thai,https://s3-media1.fl.yelpcdn.com/bphoto/8NA900jpDMm1aeNWH-Tnwg/o.jpg,https://www.yelp.com/biz/phat-thai-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,97,"thai,foodtrucks,",3.5,NA,14156844702,37.74462003,-122.4202401,"San Francisco, CA 94118",94110,37.74462003,Low,Census Tract 253
_znCP80YosgWCZu-xkqk5w,novy-restaurant-san-francisco-6,NOVY Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/HicD0VTPTH7Jo6BNHDwneQ/o.jpg,https://www.yelp.com/biz/novy-restaurant-san-francisco-6?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,394,"mediterranean,greek,breakfast_brunch,",4,"delivery,pickup",14158298383,37.75153,-122.43212,"4000 24th St,San Francisco, CA 94114",94110,37.75153,Med,Census Tract 211
1toCkhuD0b57iFotMu3XEQ,la-ciccia-san-francisco,La Ciccia,https://s3-media1.fl.yelpcdn.com/bphoto/3_l0l9AFLqZJYEfOs7DslA/o.jpg,https://www.yelp.com/biz/la-ciccia-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1070,"seafood,sardinian,",4.5,NA,14155508114,37.7420027,-122.4266273,"291 30th St,San Francisco, CA 94131",94110,37.7420027,High,Census Tract 218
TofRTCAfrXcvf7BYx0tqkQ,radio-africa-kitchen-san-francisco,Radio Africa Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/L60yLsIQweRYIs_8hqjTaQ/o.jpg,https://www.yelp.com/biz/radio-africa-kitchen-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,337,"newamerican,moroccan,ethiopian,",4.5,"pickup,delivery",14158269660,37.73475,-122.39108,"4800 3rd St,San Francisco, CA 94124",94110,37.73475,Med,Census Tract 612
vLJIuMyrw96Tz1YHrr4YTg,temo-cafe-san-francisco,Temo Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/dsY5XsxEcdW7HD6fwVFGpw/o.jpg,https://www.yelp.com/biz/temo-cafe-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,136,"coffee,juicebars,sandwiches,",4.5,NA,14158292822,37.7527885,-122.4122009,"3000 24th St,San Francisco, CA 94110",94110,37.7527885,Low,Census Tract 229.01
QH8WwAYdr3NrH2QwHiPjog,cha-cha-cha-san-francisco,Cha Cha Cha,https://s3-media1.fl.yelpcdn.com/bphoto/iA89P8XFjZ37DezvBqEX3Q/o.jpg,https://www.yelp.com/biz/cha-cha-cha-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1933,"bars,caribbean,tapasmallplates,",3.5,restaurant_reservation,14158241502,37.75971006,-122.4189119,"2327 Mission St,San Francisco, CA 94110",94110,37.75971006,Med,Census Tract 208
BAHj-GU6zIpwJJJErUBheQ,don-chuys-mexi-mercado-san-francisco,Don Chuys Mexi-Mercado,https://s3-media2.fl.yelpcdn.com/bphoto/HNIx-x-2eV1pqift18YrBA/o.jpg,https://www.yelp.com/biz/don-chuys-mexi-mercado-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,64,"delis,mexican,sandwiches,",4.5,"pickup,delivery",14155858092,37.72383,-122.42913,"544 Excelsior Ave,San Francisco, CA 94112",94110,37.72383,Low,Census Tract 260.01
c22FFlw_mGsT1TcgZpOo8w,higher-grounds-coffee-house-san-francisco,Higher Grounds Coffee House,https://s3-media2.fl.yelpcdn.com/bphoto/7ys_8-K0AxyLlFb6RHzT3w/o.jpg,https://www.yelp.com/biz/higher-grounds-coffee-house-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,429,"coffee,creperies,breakfast_brunch,",4.5,NA,14155872933,37.73435593,-122.4337234,"691 Chenery St,San Francisco, CA 94131",94110,37.73435593,Med,Census Tract 218
SQqQq1OWGbO4MGUcGWOH7A,fox-and-lion-bread-san-francisco,Fox and Lion Bread,https://s3-media3.fl.yelpcdn.com/bphoto/nENPRQbdpV_HaxjkyTXdIA/o.jpg,https://www.yelp.com/biz/fox-and-lion-bread-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,58,"coffee,bakeries,catering,",5,pickup,14158729789,37.7296068,-122.3923499,"5273 3rd St,San Francisco, CA 94124",94110,37.7296068,Low,Census Tract 232
Z74-TYAK_NerZhVRc5GOGw,20-spot-san-francisco,20 Spot,https://s3-media3.fl.yelpcdn.com/bphoto/jBhnv2K5YjZXwRdtWCYpzw/o.jpg,https://www.yelp.com/biz/20-spot-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,237,"newamerican,wine_bars,",4.5,NA,14156243140,37.75834,-122.42036,"3565 20th St,San Francisco, CA 94110",94110,37.75834,Med,Census Tract 208
1YABeQu3lgxuWovd5oCV2A,my-pot-san-francisco-2,My Pot,https://s3-media1.fl.yelpcdn.com/bphoto/QDVm9JV901sADIeqdetI5A/o.jpg,https://www.yelp.com/biz/my-pot-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,106,"hotpot,chinese,",4.5,restaurant_reservation,14156656888,37.7473818,-122.4596398,"408 Dewey Blvd,San Francisco, CA 94116",94110,37.7473818,Med,Census Tract 304
gerZ6D_58MfNvdqGqMyJJg,wok-and-go-san-francisco,Wok & Go,https://s3-media4.fl.yelpcdn.com/bphoto/PaSpzqJhFSmcEUjXztcbUw/o.jpg,https://www.yelp.com/biz/wok-and-go-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,142,"chinese,",3,"delivery,pickup",14156424313,37.75315,-122.40669,"2700 24th St,San Francisco, CA 94110",94110,37.75315,Low,Census Tract 229.03
539bR-HnDCDz7EjST_Unzw,little-bee-baking-san-francisco,Little Bee Baking,https://s3-media2.fl.yelpcdn.com/bphoto/2IVoM-J_YqnNVBBPh4ansA/o.jpg,https://www.yelp.com/biz/little-bee-baking-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,84,"bakeries,desserts,cupcakes,",4.5,NA,14155954744,37.73921,-122.41601,"521 Cortland Ave,San Francisco, CA 94110",94110,37.73921,Med,Census Tract 252
nuOUfxS3zEvgksu7xLamcQ,gaufre-it-san-francisco,Gaufre it!,https://s3-media1.fl.yelpcdn.com/bphoto/h53gsk7jRa2zZkAv5Yli0w/o.jpg,https://www.yelp.com/biz/gaufre-it-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,5,"desserts,newamerican,",5,NA,NA,37.727592,-122.365089,"110 Robinson St,San Francisco, CA 94124",94110,37.727592,Med,Census Tract 9806
